Polygonum chinense,POLYGONACEAE
Polygonum glabrum,POLYGONACEAE
Polygonum hydropiper,POLYGONACEAE
Polygonum molle,POLYGONACEAE
Polygonum nepalense,POLYGONACEAE
Polygonum orientale,POLYGONACEAE
Polygonum persicaria,POLYGONACEAE
Polygonum plebeium,POLYGONACEAE
Polygonum polystachyum,POLYGONACEAE
Polygonum tenellum,POLYGONACEAE
Polygonum virginianum,POLYGONACEAE
Polygonum viviparum,POLYGONACEAE
Polypodium vulgare,POLYPODIACEAE
Polyscias fruticosa,ARALIACEAE
Populus alba,SALICACEAE
Populus euphratica,SALICACEAE
Portulaca oleracea,PORTULACACEAE
Portulaca pilosa,PORTULACACEAE
Portulaca quadrifida,PORTULACACEAE
Potentilla anserina,ROSACEAE
Potentilla arbuscula,ROSACEAE
Potentilla lineata,ROSACEAE
Potentilla nepalensis,ROSACEAE
Potentilla reptans,ROSACEAE
Potentilla sundaica,ROSACEAE
Potentilla supina,ROSACEAE
Pothos cathcartii,ARACEAE
Pothos scandens,ARACEAE
Pouzolzia sanguinea,URTICACEAE
Pouzolzia zeylanica,URTICACEAE
Prangos pabularia,APIACEAE
Pratia nummularia,CAMPANULACEAE
Premna corymbosa,VERBENACEAE
Premna divaricata,VERBENACEAE
Premna latifolia,VERBENACEAE
Premna tomentosa,VERBENACEAE
Primula reticulata,PRIMULACEAE
Prinsepia utilis,ROSACEAE
Prosopis chilensis,MIMOSACEAE
Prosopis cineraria,MIMOSACEAE
Prunella vulgaris,LAMIACEAE
Prunus armeniaca,ROSACEAE
Prunus avium,ROSACEAE
Prunus cerasoides,ROSACEAE
Prunus cerasus,ROSACEAE
Prunus ceylanica,ROSACEAE
Prunus domestica,ROSACEAE
Prunus dulcis,ROSACEAE
Prunus mahaleb,ROSACEAE
Prunus persica,ROSACEAE
Prunus salicina,ROSACEAE
Prunus undulata,ROSACEAE
Psammogeton canescens,APIACEAE
Pseudarthria viscida,FABACEAE
Psidium guajava,MYRTACEAE
Psoralea corylifolia,FABACEAE
Pteridium aquilinum,DENNSTAEDTIACEAE
Pterocarpus indicus,FABACEAE
Pterocarpus marsupium,FABACEAE
Pterocarpus santalinus,FABACEAE
Pterocymbium javanicum,STERCULIACEAE
Pterospermum acerifolium,STERCULIACEAE
Pterospermum suberifolium,STERCULIACEAE
Pterospermum xylocarpum,STERCULIACEAE
Pueraria phaseoloides,FABACEAE
Pueraria tuberosa,FABACEAE
Pulicaria crispa,ASTERACEAE
Pulicaria dysenterica,ASTERACEAE
Punica granatum,PUNICACEAE
Quercus infectoria,FAGACEAE
Quercus lamellosa,FAGACEAE
Quercus leucotrichophora,FAGACEAE
Quercus pachyphylla,FAGACEAE
Quisqualis indica,COMBRETACEAE
Radermachera xylocarpa,BIGNONIACEAE
Randia cochinchinensis,RUBIACEAE
Randia longiflora,RUBIACEAE
Randia tomentosa,RUBIACEAE
Ranunculus aquatilis,RANUNCULACEAE
Ranunculus arvensis,RANUNCULACEAE
Ranunculus cantoniensis,RANUNCULACEAE
Ranunculus lingua,RANUNCULACEAE
Ranunculus muricatus,RANUNCULACEAE
Ranunculus sceleratus,RANUNCULACEAE
Raphanus sativus,BRASSICACEAE
Rauvolfia sarpentina,APOCYNACEAE
Rauvolfia tetraphylla,APOCYNACEAE
Reinwardtia indica,LINACEAE
Reissantia indica,HIPPOCRATEACEAE
Remusatia vivipara,ARACEAE
Reseda odorata,RESEDACEAE
Rhamnus nepalensis,RHAMNACEAE
Rhamnus purpureus,RHAMNACEAE
Rhamnus triquetra,RHAMNACEAE
Rhamnus virgatus,RHAMNACEAE
Rhamnus wightii,RHAMNACEAE
Rheum emodi,POLYGONACEAE
Rheum spiciforme,POLYGONACEAE
Rheum webbianum,POLYGONACEAE
Rhinacanthus nasuta,ACANTHACEAE
Rhizophora mucronata,RHIZOPHORACEAE
Rhodamnia trinervia,MYRTACEAE
Rhododendron anthopogon,ERICACEAE
Rhododendron arboreum,ERICACEAE
Rhododendron campanulatum,ERICACEAE
Rhododendron lepidotum,ERICACEAE
Rhododendron setosum,ERICACEAE
Rhodomyrtus tomentosa,MYRTACEAE
Rhus coriaria,ANACARDIACEAE
Rhus hookeri,ANACARDIACEAE
Rhus javanica,ANACARDIACEAE
Rhus parviflora,ANACARDIACEAE
Rhus punjabensis,ANACARDIACEAE
Rhus succedanea,ANACARDIACEAE
Rhynchosia minima,FABACEAE
Rhynchostylis retusa,ORCHIDACEAE
Ribes alpestre,GROSSULARIACEAE
Ribes orientalis,GROSSULARIACEAE
Ricinus communis,EUPHORBIACEAE
Rivea ornata,CONVOLVULACEAE
Rorippa indica,BRASSICACEAE
Rorippa islandica,BRASSICACEAE
Rorippa nasturtium-aquaticum,BRASSICACEAE
Rosa banksiae,ROSACEAE
Rosa brunonii,ROSACEAE
Rosa centifolia,ROSACEAE
Rosa damascena,ROSACEAE
Rosa multiflora,ROSACEAE
Roscoea purpurea,ZINGIBERACEAE
Rosmarinus officinalis,LAMIACEAE
Rotula aquatica,BORAGINACEAE
Roylea cineria,LAMIACEAE
Rubia cordifolia,RUBIACEAE
Rubia tinctorum,RUBIACEAE
Rubus moluccanus,ROSACEAE
Rumex acetosa,POLYGONACEAE
Rumex acetosella,POLYGONACEAE
Rumex crispus,POLYGONACEAE
Rumex dentatus,POLYGONACEAE
Rumex maritimus,POLYGONACEAE
Rumex nepalensis,POLYGONACEAE
Rumex scutatus,POLYGONACEAE
Rungia parviflora,ACANTHACEAE
Rungia repens,ACANTHACEAE
Ruta graveolens,RUTACEAE
Saccharum bengalense,POACEAE
Saccharum spontaneum,POACEAE
Sageraea laurifolia,ANNONACEAE
Sagittaria sagittifolia,ALISMATACEAE
Salacia chinensis,CELASTRACEAE
Salacia oblonga,CELASTRACEAE
Salacia reticulata,CELASTRACEAE
Salicornia brachiata,CHENOPODIACEAE
Salix acmophylla,SALICACEAE
Salix babylonica,SALICACEAE
Salix caprea,SALICACEAE
Salix tetrasperma,SALICACEAE
Salsola baryosma,CHENOPODIACEAE
Salsola kali,CHENOPODIACEAE
Salvadora oleoides,SALVADORACEAE
Salvadora persica,SALVADORACEAE
Salvia aegyptica,LAMIACEAE
Salvia moorcroftiana,LAMIACEAE
Salvia officinalis,LAMIACEAE
Salvia plebeia,LAMIACEAE
Samadera indica,SIMAROUBACEAE
Sambucus nigra,CAPRIFOLIACEAE
Sambucus wightiana,CAPRIFOLIACEAE
Sandoricum indicum,MELIACEAE
Santaloides minus,CONNARACEAE
Santalum album,SANTALACEAE
Sapindus mukorossi,SAPINDACEAE
Sapindus trifoliatus,SAPINDACEAE
Sapium indicum,EUPHORBIACEAE
Sapium insigne,EUPHORBIACEAE
Sapium sebiferum,EUPHORBIACEAE
Saprosma ternatum,RUBIACEAE
Saraca indica,CAESALPINIACEAE
Sarcococca saligna,EUPHORBIACEAE
Sarcostemma acidum,ASCLEPIADACEAE
Sarcostemma brunonianum,ASCLEPIADACEAE
Sarcostemma intermedium,ASCLEPIADACEAE
Sarcostigma kleinii,ICACINACEAE
Satureja hortensis,LAMIACEAE
Sauromatum venosum,ARACEAE
Sauropus androgynus,EUPHORBIACEAE
Sauropus quadrangularis,EUPHORBIACEAE
Saussurea affinis,ASTERACEAE
Saussurea auriculata,ASTERACEAE
Saussurea heteromalla,ASTERACEAE
Saussurea lappa,ASTERACEAE
Saussurea obvallata,ASTERACEAE
Scaevola taccada,GOODENIACEAE
Schima wallichii,THEACEAE
Schleichera oleosa,SAPINDACEAE
Schrebera swietenioides,OLEACEAE
Schweinfurthia papilionacea,SCROPHULARIACEAE
Scilla hyacinthina,LILIACEAE
Scindapsus officinalis,ARACEAE
Scirpus articulatus,CYPERACEAE
Scirpus grossus,CYPERACEAE
Scirpus lacustris,CYPERACEAE
Scirpus maritimus,CYPERACEAE
Scleria levis,CYPERACEAE
Scleria lithosperma,CYPERACEAE
Scoparia dulcis,SCROPHULARIACEAE
Scutellaria discolor,LAMIACEAE
Scutellaria galericulata,LAMIACEAE
Sebastiania chamaelea(L.),EUPHORBIACEAE
Secamone emetica,EUPHORBIACEAE
Securinega leucopyrus,EUPHORBIACEAE
Securinega virosa,EUPHORBIACEAE
Sedum multicaule,CRASSULACEAE
Semecarpus anacardium,ANACARDIACEAE
Senecio bhutanicus,ASTERACEAE
Senecio chrysanthemoides,ASTERACEAE
Senecio jacquemontianus,ASTERACEAE
Senecio tenuifolius,ASTERACEAE
Senecio vulgaris,ASTERACEAE
Sesamum orientale,PEDALIACEAE
Sesbania bispinosa,FABACEAE
Sesbania grandiflora,FABACEAE
Sesbania sesban,FABACEAE
Seseli diffusum,APIACEAE
Seseli sibiricum,APIACEAE
Setaria plicata,POACEAE
Shorea robusta,DIPTEROCARPACEAE
Sida acuta,MALVACEAE
Sida cordata,MALVACEAE
Sida cordifolia,MALVACEAE
Sida ovata,MALVACEAE
Sida rhombifolia,MALVACEAE
Siegesbeckia orientalis,ASTERACEAE
Silene conoidea,CARYOPHYLLACEAE
Silene gallica,CARYOPHYLLACEAE
Silybum marianum,ASTERACEAE
Sisymbrium altissimum,BRASSICACEAE
Sisymbrium irio,BRASSICACEAE
Sisymbrium loeselii,BRASSICACEAE
Skimmia laureola,RUTACEAE
Smilax glabra,SMILACACEAE
Smilax lanceaefolia,SMILACACEAE
Smilax ovalifolia,SMILACACEAE
Smithia conferta,FABACEAE
Smithia sensitiva,FABACEAE
Solanum albicaule,SOLANACEAE
Solanum dulcamara,SOLANACEAE
Solanum erianthum,SOLANACEAE
Solanum ferox,SOLANACEAE
Solanum gracilipes,SOLANACEAE
Solanum indicum,SOLANACEAE
Solanum melongena,SOLANACEAE
Solanum nigrum,SOLANACEAE
Solanum spirale,SOLANACEAE
Solanum surattense,SOLANACEAE
Solanum torvum,SOLANACEAE
Solanum trilobatum,SOLANACEAE
Solanum tuberosum,SOLANACEAE
Solidago virgaurea,ASTERACEAE
Sonchus asper,ASTERACEAE
Sonchus brachyotus,ASTERACEAE
Sonchus oleraceus,ASTERACEAE
Sonneratia caseolaris,SONNERATIACEAE
Sophora mollis,FABACEAE
Sophora tomentosa,FABACEAE
Sopubia delphinifolia,SCROPHULARIACEAE
Sorbaria tomentosa,ROSACEAE
Sorbus aucuparia,ROSACEAE
Sorghum halepense,POACEAE
Soymida febrifuga,MELIACEAE
Spermadictyon suaveolens,RUBIACEAE
Sphaeranthus africanus,ASTERACEAE
Sphaeranthus indicus,ASTERACEAE
Sphenodesme pentandra,VERBENACEAE
Spilanthes calva,ASTERACEAE
Spinacia oleracea,CHENOPODIACEAE
Spondias pinnata,ANACARDIACEAE
Stachys palustris,LAMIACEAE
Stachys parviflora,LAMIACEAE
Stachys sylvatica,LAMIACEAE
Stachytarpheta indica,VERBENACEAE
Stellaria alsine,CARYOPHYLLACEAE
Stellaria media,CARYOPHYLLACEAE
Stemodia viscosa,SCROPHULARIACEAE
Stephania glabra,MENISPERMACEAE
Stephania hernandifolia,MENISPERMACEAE
Sterculia balanghas,STERCULIACEAE
Sterculia foetida,STERCULIACEAE
Sterculia rubiginosa,STERCULIACEAE
Sterculia urens,STERCULIACEAE
Stereospermum chelonoides,BIGNONIACEAE
Stereospermum personatum,BIGNONIACEAE
Stranvaesia glaucescens,ROSACEAE
Streblus asper,MORACEAE
Striga asiatica,SCROPHULARIACEAE
Striga gesnerioides,SCROPHULARIACEAE
Strobilanthes callosus,ACANTHACEAE
Strobilanthes cusia,ACANTHACEAE
Strobilanthes lupulinus,ACANTHACEAE
Strophanthus wightianus,APOCYNACEAE
Strychnos aenea,LOGANIAACEAE
Strychnos cinnamomifolia,LOGANIAACEAE
Strychnos colubrina,LOGANIAACEAE
Strychnos ignatii,LOGANIACEAE
Strychnos nux-vomica,LOGANIAACEAE
Strychnos potatorum,LOGANIAACEAE
Styrax benzoin,STYRACACEAE
Suaeda fruticosa,CHENOPODIACEAE
Swertia alata,GENTIANACEAE
Swertia angustifolia,GENTIANACEAE
Swertia paniculata,GENTIANACEAE
Symplocos chinensis,SYMPLOCACEAE
Symplocos racemosa,SYMPLOCACEAE
Synedrella nodiflora,ASTERACEAE
Syringa persica,OLEACEAE
Syzygium aromaticum,MYRTACEAE
Syzygium cumini,MYRTACEAE
Syzygium jambos,MYRTACEAE
Syzygium zeylanicum,MYRTACEAE
Tabernaemontana divaricata,APOCYNACEAE
Tacca integrifolia,TACCACEAE
Tagetes erecta,ASTERACEAE
Tamarindus indica,CAESALPINIACEAE
Taraxacum offininale,ASTERACEAE
Tarenna asiatica,RUBIACEAE
Taverniera cuneifolia,FABACEAE
Taxus wallichiana,TAXACEAE
Tecoma stans,BIGNONIACEAE
Tecomella undulata,BIGNONIACEAE
Tectona grandis,VERBENACEAE
Tephrosia candida,FABACEAE
Tephrosia purpurea,FABACEAE
Tephrosia uniflora,FABACEAE
Tephrosia villosa,FABACEAE
Teramnus labialis,FABACEAE
Terminalia alata,COMBRETACEAE
Terminalia arjuna,COMBRETACEAE
Terminalia bellirica,COMBRETACEAE
Terminalia bialata,COMBRETACEAE
Terminalia catappa,COMBRETACEAE
Terminalia chebula,COMBRETACEAE
Terminalia citrina,COMBRETACEAE
Terminalia coriacea,COMBRETACEAE
Terminalia myriocarpa,COMBRETACEAE
Terminalia pallida,COMBRETACEAE
Terminalia paniculata,COMBRETACEAE
Ternstroemia gymnanthera,THEACEAE
Tetracera laevis,DILLENIACEAE
Tetradium fraxinifolium,RUTACEAE
Tetradium ruticarpum,RUTACEAE
Teucrium chamaedrys,VITACEAE
Teucrium polium,VITACEAE
Teucrium scordium,LAMIACEAE
Thalictrum foliolosum,RANUNCULACEAE
Thalictrum minus,RANUNCULACEAE
Theobroma cacao,STERCULIACEAE
Thespesia populnea,MALVACEAE
Thevetia peruviana,APOCYNACEAE
Thlaspi arvense,BRASSICACEAE
Thuja orientalis,CUPRESSACEAE
Thunbergia alata,ACANTHACEAE
Thunbergia grandiflora,ACANTHACEAE
Thunbergia laurifolia,ACANTHACEAE
Thymus serpyllum,LAMIACEAE
Thymus vulgaris,LAMIACEAE
Tiliacora acuminata,MENISPERMACEAE
Tinospora cordifolia,MENISPERMACEAE
Tinospora sinensis,MENISPERMACEAE
Toddalia asiatica,RUTACEAE
Toona ciliata,MELIACEAE
Torenia asiatica,SCROPHULARIACEAE
Trachelospermum lucidum,APOCYNACEAE
Trachylobium hornemannianum,CAESALPINIACEAE
Trachyspermum ammi,APIACEAE
Trachyspermum roxburghianum,APIACEAE
Tragia involucrata,EUPHORBIACEAE
Tragopogon pratensis,ASTERACEAE
Tragopogon sinuatus,ASTERACEAE
Trapa natans,TRAPACEAE
Trema orientalis,ULMACEAE
Trewia nudiflora,EUPHORBIACEAE
Tribulus terrestris,ZYGOPHYLLACEAE
Trichilia connaroides,MELIACEAE
Trichodesma africanum,BORAGINACEAE
Trichodesma indicum,BORAGINACEAE
Trichodesma zeylanicum,BORAGINACEAE
Tricholepis glaberrima,ASTERACEAE
Trichosanthes bracteata,CUCURBITACEAE
Trichosanthes cordata,CUCURBITACEAE
Trichosanthes cucumerina,CUCURBITACEAE
Trichosanthes dioica,CUCURBITACEAE
Trichosanthes nervifolia,CUCURBITACEAE
Trichosanthes wallichiana,CUCURBITACEAE
Trifolium alexandrinum,FABACEAE
Trifolium pratense,FABACEAE
Trifolium repens,FABACEAE
Trigonella corniculata,FABACEAE
Trigonella foenum-graecum,FABACEAE
Trigonella incisa,FABACEAE
Trigonella uncata,FABACEAE
Triphasia trifolia,RUTACEAE
Triumfetta semitriloba,TILIACEAE
Turraea villosa,MELIACEAE
Tussilago farfara,ASTERACEAE
Tylophora fasciculata,ASCLEPIADACEAE
Tylophora indica,ASCLEPIADACEAE
Tylophora tenuis,ASCLEPIADACEAE
Uncaria gambir,RUBIACEAE
Uraria crinita,FABACEAE
Uraria lagopodioides,FABACEAE
Uraria picta,FABACEAE
Uraria rufescens,FABACEAE
Urena lobata,MALVACEAE
Urena repanda,MALVACEAE
Urena sinuata,MALVACEAE
Urgenia indica,LILIACEAE
Urtica dioica,URTICACEAE
Urtica parviflora,URTICACEAE
Utricularia bifida,LENTIBULARIACEAE
Uvaria narum,ANNONACEAE
Vaccaria pyramidata,CARYOPHYLLACEAE
Valeriana dubia,VALERIANACEAE
Valeriana hardwickii,VALERIANACEAE
Valeriana jatamansi,VALERIANACEAE
Vallaris solanacea,APOCYNACEAE
Vanda spathulata,ORCHIDACEAE
Vanda tessellata,ORCHIDACEAE
Vateria indica,DIPTEROCARPACEAE
Ventilago denticulata,RHAMNACEAE
Ventilago madraspatana,RHAMNACEAE
Verbascum chinense,SCROPHULARIACEAE
Verbascum thapsus,SCROPHULARIACEAE
Vernonia arborea,ASTERACEAE
Vernonia cineria,ASTERACEAE
Vernonia squarrosa,ASTERACEAE
Veronica anagallis-aquatica,SCROPHULARIACEAE
Veronica arvensis,SCROPHULARIACEAE
Veronica beccabunga,SCROPHULARIACEAE
Vetiveria zizanioides,POACEAE
Viburnum foetidum,CAPRIFOLIACEAE
Vicia faba,FABACEAE
Vicia hirsuta,FABACEAE
Vicia sativa,FABACEAE
Vigna aconitifolia,FABACEAE
Vigna mungo,FABACEAE
Vigna radiata,FABACEAE
Vigna trilobata,FABACEAE
Vigna umbellata,FABACEAE
Vigna unguiculata,FABACEAE
Vincetoxicum album,ASCLEPIADACEAE
Viola biflora,VIOLACEAE
Viola cineria,VIOLACEAE
Viola diffusa,VIOLACEAE
Viola patrinii,VIOLACEAE
Viola pilosa,VIOLACEAE
Viola sylvestris,VIOLACEAE
Viola tricolor,VIOLACEAE
Viscum articulatum,LORANTHACEAE
Viscum monoicum,LORANTHACEAE
Viscum orientale,LORANTHACEAE
Vitex agnus-castus,VERBENACEAE
Vitex glabrata,VERBENACEAE
Vitex leucoxylon,VERBENACEAE
Vitex negundo,VERBENACEAE
Vitex peduncularis,VERBENACEAE
Vitex pinnata,VERBENACEAE
Vitex trifolia,VERBENACEAE
Vitis vinifera,VITACEAE
Wagatea spicata,CAESALPINIACEAE
Waltheria indica,STERCULIACEAE
Wattakaka volubilis,ASCLEPIADACEAE
Wedelia biflora,ASTERACEAE
Wedelia chinensis,ASTERACEAE
Wedelia wallichii,ASTERACEAE
Wikstroemia indica,THYMELAEACEAE
Withania coagulans,SOLANACEAE
Withania somnifera,SOLANACEAE
Woodfordia fruticosa,LYTHRACEAE
Wrightia tinctoria,APOCYNACEAE
Wrightia tomentosa,APOCYNACEAE
Xanthium strumarium,ASTERACEAE
Xeromphis spinosa,RUBIACEAE
Xeromphis uliginosa,RUBIACEAE
Ximenia americana,OLACACEAE
Xylia xylocarpa,MIMOSACEAE
Yucca aloifolia,LILIACEAE
Yucca gloriosa,LILIACEAE
Zanonia indica,CUCURBITACEAE
Zanthoxylum acanthopodium,RUTACEAE
Zanthoxylum armatum,RUTACEAE
Zanthoxylum nitidum,RUTACEAE
Zanthoxylum ovalifolium,RUTACEAE
Zanthoxylum oxyphyllum,RUTACEAE
Zanthoxylum rhetsa,RUTACEAE
Zataria multiflora,LAMIACEAE
Zeuxine strateumatica,ORCHIDACEAE
Zingiber montanum,ZINGIBERACEAE
Zingiber officinale,ZINGIBERACEAE
Zingiber zerumbet,ZINGIBERACEAE
Ziziphus glabrata,RHAMNACEAE
Ziziphus jujuba,RHAMNACEAE
Ziziphus mauritiana,RHAMNACEAE
Ziziphus nummularia,RHAMNACEAE
Ziziphus oenoplia,RHAMNACEAE
Ziziphus rugosa,RHAMNACEAE
Zornia gibbosa,FABACEAE
Zygophyllum simplex,ZYGOPHYLLACEAE
